정류소 이름,정류소 ID,총 승차,총 하차,카드 승차,카드 하차,현금 승차,일평균 승하차,총 승차 대비 총 하차,총 하차 대비 총 승차,카드 승차 대비 카드 하차,카드 하차 대비 카드 승차,현금 승차 대비 카드 승차,카드 승차 대비 현금 승차
금강펜테리움더시글로,89459.0,3425,4590,3425,4590,0,258,134.01459854014598,74.61873638344227,134.01459854014598,74.61873638344227,,0.0
금곡교차로,89370.0,17,31,17,31,0,1,182.35294117647058,54.83870967741935,182.35294117647058,54.83870967741935,,0.0
금곡동,42471.0,18,135,18,135,0,4,750.0,13.333333333333334,750.0,13.333333333333334,,0.0
금곡동,42587.0,437,78,436,78,1,16,17.84897025171625,560.2564102564102,17.889908256880734,558.9743589743589,43600.0,0.22935779816513763
금곡종점,89319.0,100,63,89,63,11,5,63.0,158.73015873015873,70.78651685393258,141.26984126984127,809.0909090909091,12.359550561797752
금란마트,89056.0,91,840,91,840,0,30,923.076923076923,10.833333333333334,923.076923076923,10.833333333333334,,0.0
금란마트,89061.0,11,249,9,249,2,8,2263.6363636363635,4.417670682730924,2766.666666666667,3.614457831325301,450.0,22.22222222222222
금마초등학교,40833.0,6418,3891,6319,3891,99,332,60.62636335306949,164.94474428167567,61.576198765627474,162.40041120534568,6382.828282828283,1.5667035923405601
금산경로당,35564.0,5,588,4,588,1,19,11760.0,0.8503401360544218,14700.0,0.6802721088435374,400.0,25.0
금산경로당,35565.0,16,3,16,3,0,0,18.75,533.3333333333333,18.75,533.3333333333333,,0.0
금성목재,42812.0,2,186,2,186,0,6,9300.0,1.0752688172043012,9300.0,1.0752688172043012,,0.0
금운교,43298.0,0,35,0,35,0,1,,0.0,,0.0,,
금운교,43858.0,4,42,4,42,0,1,1050.0,9.523809523809524,1050.0,9.523809523809524,,0.0
금월리종점,43777.0,196,87,195,87,1,9,44.38775510204081,225.28735632183907,44.61538461538462,224.13793103448273,19500.0,0.5128205128205128
금정골입구,90301.0,5,6,5,6,0,0,120.0,83.33333333333334,120.0,83.33333333333334,,0.0
금정부락,90300.0,3,3,3,3,0,0,100.0,100.0,100.0,100.0,,0.0
금호2차아파트,37031.0,7513,1177,7499,1177,14,280,15.666178623718888,638.3177570093458,15.695426056807573,637.1282922684792,53564.28571428571,0.1866915588745166
금호2차아파트,37033.0,1911,5081,1895,5081,16,225,265.8817373103088,37.61070655382799,268.12664907651714,37.29580791182838,11843.75,0.8443271767810026
금호베스트빌1단지.영종도서관,35112.0,1494,2222,1493,2222,1,119,148.72824631860777,67.23672367236723,148.82786336235768,67.1917191719172,149300.0,0.06697923643670461
금호베스트빌1단지.영종도서관,35113.0,4297,1611,4297,1611,0,190,37.491272981149635,266.72873991309746,37.491272981149635,266.72873991309746,,0.0
금호아파트,37061.0,213,501,213,501,0,23,235.2112676056338,42.51497005988024,235.2112676056338,42.51497005988024,,0.0
금호아파트,38302.0,606,969,606,969,0,50,159.9009900990099,62.538699690402474,159.9009900990099,62.538699690402474,,0.0
금호아파트,38349.0,11071,3492,11052,3492,19,469,31.541866136753683,317.0389461626575,31.596091205211724,316.49484536082474,58168.42105263159,0.17191458559536735
금호아파트,40441.0,3544,1507,3544,1507,0,162,42.52257336343115,235.16921035169213,42.52257336343115,235.16921035169213,,0.0
금호아파트,40795.0,22408,19714,22404,19714,4,1358,87.9775080328454,113.66541544080349,87.99321549723264,113.6451252916709,560100.0,0.017853954650955184
금호아파트,40845.0,7670,8887,7670,8887,0,534,115.86701434159062,86.3058399909981,115.86701434159062,86.3058399909981,,0.0
금호어울림,35313.0,3361,1245,3361,1245,0,148,37.04254686105326,269.9598393574297,37.04254686105326,269.9598393574297,,0.0
금호어울림,35384.0,1118,2930,1118,2930,0,130,262.07513416815743,38.15699658703072,262.07513416815743,38.15699658703072,,0.0
금호어울림,37048.0,1186,2409,1169,2409,17,115,203.11973018549745,49.232046492320464,206.07356715141148,48.52635948526359,6876.470588235295,1.4542343883661248
금호어울림2차,35597.0,2,0,2,0,0,0,0.0,,0.0,,,0.0
금호어울림2차,35598.0,0,7,0,7,0,0,,0.0,,0.0,,
금호어울림아파트,42137.0,3930,2306,3930,2306,0,201,58.67684478371501,170.42497831743276,58.67684478371501,170.42497831743276,,0.0
금호어울림아파트,42139.0,2402,2772,2400,2772,2,166,115.40383014154871,86.65223665223665,115.5,86.58008658008657,120000.0,0.08333333333333334
금호어울림아파트,42592.0,135,1524,135,1524,0,53,1128.888888888889,8.858267716535433,1128.888888888889,8.858267716535433,,0.0
금호어울림아파트,42593.0,1784,688,1784,688,0,79,38.56502242152467,259.3023255813954,38.56502242152467,259.3023255813954,,0.0
금호이수마운트밸리,40316.0,412,1149,412,1149,0,50,278.88349514563106,35.85726718885988,278.88349514563106,35.85726718885988,,0.0
금호종합열처리,42801.0,731,115,731,115,0,27,15.731874145006842,635.6521739130435,15.731874145006842,635.6521739130435,,0.0
금호타운,37024.0,14730,3367,14723,3367,7,583,22.858112695179905,437.48143748143747,22.86898050669021,437.2735372735373,210328.57142857142,0.04754465801806697
금호타운,37026.0,4719,16013,4717,16013,2,668,339.33036660309386,29.469805782801473,339.4742421030316,29.45731593080622,235850.0,0.0423998304006784
금홍염전,35543.0,757,222,757,222,0,31,29.326287978863935,340.990990990991,29.326287978863935,340.990990990991,,0.0
금홍염전,35544.0,437,3411,437,3411,0,124,780.5491990846682,12.811492231017297,780.5491990846682,12.811492231017297,,0.0
기계공고,37294.0,4771,3034,4771,3034,0,251,63.592538251938805,157.25115359261702,63.592538251938805,157.25115359261702,,0.0
기계철제단지,36129.0,8,226,8,226,0,7,2825.0,3.5398230088495577,2825.0,3.5398230088495577,,0.0
기계철제단지,36149.0,129,83,129,83,0,6,64.34108527131784,155.42168674698794,64.34108527131784,155.42168674698794,,0.0
기신정기,39567.0,884,1580,884,1580,0,79,178.73303167420815,55.949367088607595,178.73303167420815,55.949367088607595,,0.0
기업은행(구월동지점),39178.0,279,571,279,571,0,27,204.65949820788532,48.86164623467601,204.65949820788532,48.86164623467601,,0.0
기업은행앞,70152.0,150,41,150,41,0,6,27.333333333333332,365.8536585365854,27.333333333333332,365.8536585365854,,0.0
기점(미정차)_517 519,37677.0,1264,0,1264,0,0,40,0.0,,0.0,,,0.0
긴마루교회입구,35686.0,88,28,87,28,1,3,31.818181818181817,314.2857142857143,32.18390804597701,310.7142857142857,8700.0,1.1494252873563218
긴마루교회입구,35692.0,6,46,6,46,0,1,766.6666666666667,13.043478260869565,766.6666666666667,13.043478260869565,,0.0
길병원,39250.0,79434,79300,79415,79300,19,5120,99.83130649344109,100.1689785624212,99.85519108480766,100.1450189155107,417973.68421052635,0.02392495120569162
길병원,39262.0,14185,11328,14179,11328,6,823,79.85900599224533,125.22069209039547,79.89279921009944,125.16772598870057,236316.66666666666,0.04231610127653572
길병원,39264.0,6754,9276,6743,9276,11,517,137.34083506070476,72.8115567054765,137.5648820999555,72.6929711082363,61300.0,0.1631321370309951
길병원,39590.0,73529,68716,73497,68716,32,4588,93.45428334398672,107.00419116363,93.49497258391499,106.95762267885209,229678.125,0.04353919207586704
길병원사거리,39212.0,21401,19991,21372,19991,29,1335,93.41152282603616,107.05317392826773,93.53827437769043,106.908108648892,73696.55172413793,0.13569155904922328
길병원사거리,39216.0,20010,25260,19975,25260,35,1460,126.2368815592204,79.21615201900238,126.45807259073842,79.07759303246239,57071.428571428565,0.17521902377972465
길상교회,43148.0,35,3,35,3,0,1,8.571428571428571,1166.6666666666665,8.571428571428571,1166.6666666666665,,0.0
길상교회,43701.0,5,30,5,30,0,1,600.0,16.666666666666664,600.0,16.666666666666664,,0.0
길상군립어린이집,43959.0,57,24,57,24,0,2,42.10526315789473,237.5,42.10526315789473,237.5,,0.0
길상군립어린이집,43960.0,26,108,26,108,0,4,415.3846153846154,24.074074074074073,415.3846153846154,24.074074074074073,,0.0
길상낚시터,43149.0,16,14,16,14,0,0,87.5,114.28571428571428,87.5,114.28571428571428,,0.0
길상낚시터,43883.0,6,7,6,7,0,0,116.66666666666667,85.71428571428571,116.66666666666667,85.71428571428571,,0.0
길상면주민복합센터,90409.0,90,208,90,208,0,9,231.1111111111111,43.269230769230774,231.1111111111111,43.269230769230774,,0.0
길상면주민복합센터,90410.0,231,264,228,264,3,15,114.28571428571428,87.5,115.78947368421053,86.36363636363636,7600.0,1.3157894736842104
길상보건지소,43021.0,319,418,319,418,0,23,131.0344827586207,76.31578947368422,131.0344827586207,76.31578947368422,,0.0
길상보건지소,43069.0,255,349,254,349,1,19,136.86274509803923,73.06590257879655,137.4015748031496,72.77936962750717,25400.0,0.39370078740157477
길정저수지,90054.0,3,4,3,4,0,0,133.33333333333331,75.0,133.33333333333331,75.0,,0.0
길정저수지,90055.0,6,4,6,4,0,0,66.66666666666666,150.0,66.66666666666666,150.0,,0.0
길직1리,43270.0,96,132,95,132,1,7,137.5,72.72727272727273,138.94736842105263,71.96969696969697,9500.0,1.0526315789473684
길직리,43031.0,225,171,224,171,1,12,76.0,131.57894736842107,76.33928571428571,130.99415204678363,22400.0,0.4464285714285714
길직리입구,43304.0,11,89,11,89,0,3,809.0909090909091,12.359550561797752,809.0909090909091,12.359550561797752,,0.0
길직리입구,43313.0,45,7,45,7,0,1,15.555555555555555,642.8571428571429,15.555555555555555,642.8571428571429,,0.0
길훈4차아파트,80040.0,20,328,20,328,0,11,1639.9999999999998,6.097560975609756,1639.9999999999998,6.097560975609756,,0.0
길훈4차아파트,80041.0,334,3,334,3,0,10,0.8982035928143712,11133.333333333332,0.8982035928143712,11133.333333333332,,0.0
길훈아파트,42494.0,9871,10398,9865,10398,6,653,105.3388714415966,94.93171763800731,105.40293968575773,94.87401423350644,164416.6666666667,0.060821084642676125
김미현골프장,39749.0,1110,750,1110,750,0,60,67.56756756756756,148.0,67.56756756756756,148.0,,0.0
김미현골프장,39751.0,660,1827,660,1827,0,80,276.8181818181818,36.1247947454844,276.8181818181818,36.1247947454844,,0.0
김소골,35675.0,20,33,20,33,0,1,165.0,60.60606060606061,165.0,60.60606060606061,,0.0
김소골,35703.0,58,36,57,36,1,3,62.06896551724138,161.11111111111111,63.1578947368421,158.33333333333331,5700.0,1.7543859649122806
김지곡,43455.0,0,105,0,105,0,3,,0.0,,0.0,,
김지곡,43831.0,103,4,101,4,2,3,3.8834951456310676,2575.0,3.9603960396039604,2525.0,5050.0,1.9801980198019802
김포공항국내선,25029.0,1382,2769,1381,2769,1,133,200.3617945007236,49.9097146984471,200.50687907313542,49.873600577825925,138100.0,0.0724112961622013
김포공항국내선,25091.0,589,94,588,94,1,22,15.959252971137522,626.595744680851,15.98639455782313,625.531914893617,58800.0,0.17006802721088435
김포공항국제선,25006.0,754,4624,754,4624,0,173,613.262599469496,16.30622837370242,613.262599469496,16.30622837370242,,0.0
김포공항국제선,25164.0,81,132,80,132,1,6,162.96296296296296,61.36363636363637,165.0,60.60606060606061,8000.0,1.25
김포대학입구,80257.0,504,64,504,64,0,18,12.698412698412698,787.5,12.698412698412698,787.5,,0.0
김포대학입구,80258.0,75,478,75,478,0,17,637.3333333333333,15.690376569037657,637.3333333333333,15.690376569037657,,0.0
김포초교,80028.0,145,486,145,486,0,20,335.17241379310343,29.835390946502056,335.17241379310343,29.835390946502056,,0.0
김포초교,80030.0,534,105,534,105,0,20,19.662921348314608,508.57142857142856,19.662921348314608,508.57142857142856,,0.0
김포한강신협,80032.0,1023,1384,1023,1384,0,77,135.28836754643206,73.91618497109826,135.28836754643206,73.91618497109826,,0.0
김포한강신협,80035.0,1159,1192,1159,1192,0,75,102.84728213977567,97.23154362416108,102.84728213977567,97.23154362416108,,0.0
까치공원.작전도서관,41149.0,15648,11846,15641,11846,7,886,75.70296523517382,132.09522201587035,75.73684547023848,132.03613033935505,223442.85714285716,0.044754171728150376
까치말사거리,41563.0,9783,3897,9783,3897,0,441,39.83440662373505,251.03926096997688,39.83440662373505,251.03926096997688,,0.0
까치말사거리,41564.0,3960,7452,3960,7452,0,368,188.1818181818182,53.14009661835749,188.1818181818182,53.14009661835749,,0.0
꿈동산.사랑마을,55022.0,1488,2193,1488,2193,0,118,147.3790322580645,67.85225718194255,147.3790322580645,67.85225718194255,,0.0
꿈동산.사랑마을,55024.0,1535,108,1534,108,1,53,7.035830618892508,1421.2962962962963,7.040417209908735,1420.3703703703704,153400.0,0.0651890482398957
꿈에그린아파트,92023.0,3408,4482,3408,4482,0,254,131.51408450704224,76.03748326639894,131.51408450704224,76.03748326639894,,0.0
나누리병원,40398.0,27838,21167,27838,21167,0,1580,76.03635318629212,131.51603911749422,76.03635318629212,131.51603911749422,,0.0
나누리병원,40784.0,24580,20737,24580,20737,0,1461,84.3653376729048,118.53209239523557,84.3653376729048,118.53209239523557,,0.0
나래병원,38142.0,2937,2049,2937,2049,0,160,69.76506639427987,143.33821376281114,69.76506639427987,143.33821376281114,,0.0
나룻개,35593.0,43,256,43,256,0,9,595.3488372093024,16.796875,595.3488372093024,16.796875,,0.0
나룻개,35594.0,234,39,232,39,2,8,16.666666666666664,600.0,16.810344827586206,594.8717948717949,11600.0,0.8620689655172413
나룻개입구,35385.0,26,355,26,355,0,12,1365.3846153846152,7.323943661971831,1365.3846153846152,7.323943661971831,,0.0
나룻개입구,35386.0,314,27,313,27,1,11,8.598726114649681,1162.962962962963,8.626198083067091,1159.2592592592594,31300.0,0.3194888178913738
나무깨,90183.0,4,1,4,1,0,0,25.0,400.0,25.0,400.0,,0.0
나무깨,90184.0,7,3,7,3,0,0,42.857142857142854,233.33333333333334,42.857142857142854,233.33333333333334,,0.0
나무다리,90340.0,1,10,1,10,0,0,1000.0,10.0,1000.0,10.0,,0.0
나무다리,90344.0,8,0,8,0,0,0,0.0,,0.0,,,0.0
나사렛국제병원앞,38068.0,49067,15855,48994,15855,73,2094,32.312959830435936,309.4733522548092,32.36110544148263,309.01292967518134,67115.06849315068,0.1489978364697718
나은병원,42056.0,7273,2363,7241,2363,32,310,32.49003162381411,307.786711807025,32.63361414169314,306.43250105797716,22628.125,0.4419279105095981
낚시터매점,43356.0,17,37,17,37,0,1,217.6470588235294,45.94594594594595,217.6470588235294,45.94594594594595,,0.0
낚시터매점,43840.0,33,0,32,0,1,1,0.0,,0.0,,3200.0,3.125
낚시터입구,42802.0,100,850,100,850,0,30,850.0,11.76470588235294,850.0,11.76470588235294,,0.0
난곳정미소,90286.0,31,69,31,69,0,3,222.5806451612903,44.927536231884055,222.5806451612903,44.927536231884055,,0.0
난정1리마을회관,90285.0,17,18,17,18,0,1,105.88235294117648,94.44444444444444,105.88235294117648,94.44444444444444,,0.0
난정1리마을회관,90287.0,15,2,15,2,0,0,13.333333333333334,750.0,13.333333333333334,750.0,,0.0
난정교회앞,90288.0,1,3,1,3,0,0,300.0,33.33333333333333,300.0,33.33333333333333,,0.0
난정보건진료소앞,90289.0,1,4,1,4,0,0,400.0,25.0,400.0,25.0,,0.0
난정초등학교입구,90305.0,22,11,22,11,0,1,50.0,200.0,50.0,200.0,,0.0
남광로얄아파트,37257.0,19812,28509,19789,28509,23,1558,143.8976377952756,69.49384404924761,144.0648845318106,69.4131677715809,86039.13043478261,0.11622618626509677
남광하우스토리,42841.0,3294,910,3291,910,3,135,27.625986642380084,361.97802197802196,27.651169857186265,361.64835164835165,109700.0,0.09115770282588878
남광하우스토리,42920.0,4855,1748,4851,1748,4,213,36.00411946446962,277.74599542334096,36.03380746237889,277.51716247139586,121275.0,0.08245722531436817
남광하우스토리,42921.0,2238,4617,2238,4617,0,221,206.30026809651474,48.473034437946716,206.30026809651474,48.473034437946716,,0.0
남동I.C(문학동입구),39168.0,217,3900,217,3900,0,132,1797.2350230414747,5.564102564102564,1797.2350230414747,5.564102564102564,,0.0
남동경기장,92055.0,385,59,385,59,0,14,15.324675324675324,652.542372881356,15.324675324675324,652.542372881356,,0.0
남동경찰서·남촌농산물도매시장,39147.0,3768,1862,3765,1862,3,181,49.41613588110403,202.3630504833512,49.45551128818061,202.20193340494092,125500.0,0.0796812749003984
남동경찰서·남촌농산물도매시장,39148.0,2407,1765,2391,1765,16,134,73.32779393435813,136.37393767705382,73.81848598912589,135.46742209631728,14943.75,0.6691760769552488
남동고등학교,92035.0,131,307,131,307,0,14,234.35114503816794,42.671009771986974,234.35114503816794,42.671009771986974,,0.0
남동고등학교,92036.0,22,87,22,87,0,3,395.45454545454544,25.287356321839084,395.45454545454544,25.287356321839084,,0.0
남동공단2호공원,39075.0,770,5576,770,5576,0,204,724.1558441558442,13.809182209469153,724.1558441558442,13.809182209469153,,0.0
남동공단근린공원앞,39073.0,5308,1045,5308,1045,0,204,19.687264506405423,507.9425837320574,19.687264506405423,507.9425837320574,,0.0
남동공단우체국,39076.0,1927,6211,1927,6211,0,262,322.3144784639336,31.02559974239253,322.3144784639336,31.02559974239253,,0.0
남동구청,39263.0,10933,8350,10931,8350,2,622,76.3742797036495,130.93413173652695,76.38825359070533,130.91017964071855,546550.0,0.018296587686396488
남동구청,39279.0,10707,10434,10705,10434,2,681,97.45026618100309,102.61644623346751,97.46847267631948,102.59727812919301,535250.0,0.018682858477347034
남동구청역,39318.0,12421,8141,12417,8141,4,663,65.5422268738427,152.5733939319494,65.5633405814609,152.5242599189289,310425.0,0.032213900297978576
남동구청역,39324.0,12842,14513,12831,14513,11,882,113.01199190157296,88.48618479983463,113.10887693866418,88.41039068421416,116645.45454545454,0.08572987296391552
남동구청후문(남동등기소),39287.0,5177,11150,5172,11150,5,526,215.37570021247828,46.4304932735426,215.58391337973703,46.38565022421525,103440.00000000001,0.09667440061871617
남동구청후문(남동등기소),39288.0,5156,2939,5153,2939,3,261,57.00155159038014,175.4338210275604,57.03473704638075,175.33174549166384,171766.6666666667,0.05821851348728896
남동국가산업단지 입구,39853.0,606,40,597,40,9,20,6.6006600660066,1515.0,6.700167504187604,1492.5,6633.333333333333,1.507537688442211
남동국가산업단지(기신정기),39568.0,1703,1288,1703,1288,0,96,75.63123899001761,132.22049689440993,75.63123899001761,132.22049689440993,,0.0
남동대교,38090.0,2568,7642,2568,7642,0,329,297.5856697819315,33.60376864695106,297.5856697819315,33.60376864695106,,0.0
남동대교(스퀘어원),39063.0,6024,3238,5953,3238,71,298,53.75166002656042,186.04076590487955,54.39274315471191,183.84805435453984,8384.507042253521,1.1926759616999831
남동빌라,39330.0,5366,1908,5365,1908,1,234,35.55721207603429,281.2368972746331,35.56383970177074,281.1844863731656,536500.0,0.018639328984156572
남동세무서,39887.0,20954,11395,20949,11395,5,1043,54.381025102605705,183.8876700307152,54.394004487087685,183.84379113646335,418980.0,0.02386748770824383
남동세무서,39888.0,12889,22766,12886,22766,3,1150,176.63123593762123,56.61512782219099,176.67235759739253,56.60195027672845,429533.3333333333,0.023281080242123234
남동소래아트홀,39743.0,583,97,583,97,0,21,16.638078902229847,601.0309278350516,16.638078902229847,601.0309278350516,,0.0
남동소래아트홀,39744.0,258,83,258,83,0,11,32.17054263565892,310.8433734939759,32.17054263565892,310.8433734939759,,0.0
남동소래아트홀,39748.0,181,209,181,209,0,12,115.4696132596685,86.60287081339713,115.4696132596685,86.60287081339713,,0.0
남동소래아트홀,39792.0,101,499,101,499,0,19,494.05940594059405,20.240480961923847,494.05940594059405,20.240480961923847,,0.0
남동소방서,39252.0,1233,2660,1233,2660,0,125,215.73398215733982,46.35338345864662,215.73398215733982,46.35338345864662,,0.0
남동소방서,39587.0,10896,6648,10838,6648,58,565,61.013215859030836,163.89891696750902,61.33973057759734,163.02647412755715,18686.206896551725,0.5351540874700129
남동시범공단앞,39100.0,3531,5307,3531,5307,0,285,150.29736618521665,66.53476540418315,150.29736618521665,66.53476540418315,,0.0
남동시범공단앞,39102.0,6416,2901,6416,2901,0,300,45.21508728179551,221.16511547742158,45.21508728179551,221.16511547742158,,0.0
남동아시아드럭비경기장,39214.0,349,856,349,856,0,38,245.27220630372491,40.771028037383175,245.27220630372491,40.771028037383175,,0.0
남동아시아드럭비경기장,39215.0,279,688,279,688,0,31,246.59498207885306,40.55232558139535,246.59498207885306,40.55232558139535,,0.0
남동인더스파크역,39074.0,13421,2431,13421,2431,0,511,18.113404366291633,552.0773344302756,18.113404366291633,552.0773344302756,,0.0
남동인더스파크역1번출구,92045.0,94,0,94,0,0,3,0.0,,0.0,,,0.0
남동인더스파크역1번출구,92050.0,0,140,0,140,0,4,,0.0,,0.0,,
남동정수장,39372.0,254,682,254,682,0,30,268.503937007874,37.24340175953079,268.503937007874,37.24340175953079,,0.0
남동중학교,39220.0,11217,7291,11212,7291,5,597,64.9995542480164,153.84720888766975,65.02854084909025,153.7786311891373,224240.0,0.04459507670353193
남동중학교,39224.0,6962,5336,6957,5336,5,396,76.64464234415398,130.47226386806597,76.69972689377606,130.37856071964018,139140.0,0.07187005893344833
남동체육관,39930.0,926,849,926,849,0,57,91.68466522678186,109.06949352179033,91.68466522678186,109.06949352179033,,0.0
남동체육관,39947.0,686,1597,686,1597,0,73,232.798833819242,42.95554164057608,232.798833819242,42.95554164057608,,0.0
남동체육관(체조경기장),39682.0,1682,2629,1682,2629,0,139,156.30202140309154,63.97869912514263,156.30202140309154,63.97869912514263,,0.0
남동체육관(체조경기장),39862.0,1096,761,1096,761,0,59,69.43430656934306,144.0210249671485,69.43430656934306,144.0210249671485,,0.0
남동초등학교,39254.0,17243,26803,17240,26803,3,1420,155.44278837789247,64.33235085624743,155.46983758700696,64.32115807931947,574666.6666666667,0.01740139211136891
남동초등학교,39255.0,31239,14621,31234,14621,5,1479,46.80367489356254,213.65843649545172,46.811167317666644,213.62423910813214,624680.0,0.016008196196452586
남동초등학교,39265.0,4622,469,4622,469,0,164,10.147122457810472,985.501066098081,10.147122457810472,985.501066098081,,0.0
남동화원,39300.0,6414,6316,6414,6316,0,410,98.47209229809792,101.55161494616847,98.47209229809792,101.55161494616847,,0.0
남디4거리,35271.0,500,956,499,956,1,46,191.2,52.30125523012552,191.58316633266531,52.19665271966527,49900.0,0.2004008016032064
남디4거리,35280.0,592,593,591,593,1,38,100.16891891891892,99.83136593591905,100.33840947546531,99.6627318718381,59100.0,0.1692047377326565
남부고가교,40921.0,13,254,13,254,0,8,1953.846153846154,5.118110236220472,1953.846153846154,5.118110236220472,,0.0
남산리,43324.0,5,0,5,0,0,0,0.0,,0.0,,,0.0
남산리,43628.0,25,13,25,13,0,1,52.0,192.30769230769232,52.0,192.30769230769232,,0.0
남산유스호스텔,43982.0,16,0,16,0,0,0,0.0,,0.0,,,0.0
남산유스호스텔,43985.0,25,28,20,28,5,1,112.00000000000001,89.28571428571429,140.0,71.42857142857143,400.0,25.0
남산포입구,90030.0,7,24,7,24,0,1,342.85714285714283,29.166666666666668,342.85714285714283,29.166666666666668,,0.0
남산포입구,90031.0,51,0,45,0,6,1,0.0,,0.0,,750.0,13.333333333333334
남성네고개,35426.0,50,171,50,171,0,7,342.0,29.239766081871345,342.0,29.239766081871345,,0.0
남성네고개,35427.0,168,30,168,30,0,6,17.857142857142858,560.0,17.857142857142858,560.0,,0.0
남씨농원앞,41495.0,16,63,16,63,0,2,393.75,25.396825396825395,393.75,25.396825396825395,,0.0
남씨농원앞,41511.0,21,0,21,0,0,0,0.0,,0.0,,,0.0
남양목재,42814.0,0,171,0,171,0,5,,0.0,,0.0,,
남인천농협백운지점,37174.0,228,959,228,959,0,38,420.6140350877193,23.774765380604794,420.6140350877193,23.774765380604794,,0.0
남인천새마을금고중앙지점,37300.0,13429,15057,13396,15057,33,918,112.1230173505101,89.18775320448961,112.3992236488504,88.96858603971575,40593.93939393939,0.24634219169901464
남인천여자중학교,39190.0,19062,6199,19034,6199,28,814,32.52019725107544,307.50120987256014,32.56803614584428,307.049524116793,67978.57142857143,0.14710518020384575
남인천여자중학교,39191.0,8000,18678,7993,18678,7,860,233.47500000000002,42.831138237498664,233.67946953584385,42.79366099154085,114185.71428571429,0.087576629550857
남중학교,37331.0,5653,552,5653,552,0,200,9.764726693790909,1024.0942028985507,9.764726693790909,1024.0942028985507,,0.0
남중학교,37336.0,8287,23885,8287,23885,0,1037,288.22251719560757,34.695415532761146,288.22251719560757,34.695415532761146,,0.0
남청라TG,89379.0,162,0,162,0,0,5,0.0,,0.0,,,0.0
남청라TG,89380.0,1,141,1,141,0,4,14100.0,0.7092198581560284,14100.0,0.7092198581560284,,0.0
남촌농산물도매시장,92031.0,5376,78,5376,78,0,175,1.4508928571428572,6892.307692307692,1.4508928571428572,6892.307692307692,,0.0
남촌농산물도매시장,92032.0,25,3601,25,3601,0,116,14404.0,0.6942515967786725,14404.0,0.6942515967786725,,0.0
남촌농산물도매시장채소동앞,92033.0,74,1680,74,1680,0,56,2270.27027027027,4.404761904761905,2270.27027027027,4.404761904761905,,0.0
남촌농산물도매시장채소동앞,92034.0,364,578,364,578,0,30,158.7912087912088,62.9757785467128,158.7912087912088,62.9757785467128,,0.0
남촌동다목적센터,39908.0,60,1352,58,1352,2,45,2253.3333333333335,4.437869822485207,2331.0344827586205,4.289940828402367,2900.0,3.4482758620689653
남촌동다목적체육센터,39907.0,242,260,240,260,2,16,107.43801652892562,93.07692307692308,108.33333333333333,92.3076923076923,12000.0,0.8333333333333334
남촌동입구,39166.0,3953,9403,3947,9403,6,430,237.86997217303312,42.03977454004041,238.2315682797061,41.975965117515685,65783.33333333334,0.15201418799087915
남촌입구,39156.0,212,633,212,633,0,27,298.5849056603774,33.4913112164297,298.5849056603774,33.4913112164297,,0.0
남촌입구,39157.0,571,1605,569,1605,2,70,281.0858143607706,35.57632398753894,282.0738137082601,35.45171339563863,28450.0,0.35149384885764495
남촌풍림2차아파트,39171.0,5821,11362,5817,11362,4,554,195.18982992612953,51.23217743355043,195.3240501976964,51.19697236402042,145425.0,0.06876396768093519
남촌풍림3차아파트,39165.0,4884,4617,4881,4617,3,306,94.53316953316954,105.78297595841455,94.59127228027043,105.71799870045484,162700.0,0.06146281499692685
남촌풍림3차아파트,39167.0,4604,5232,4600,5232,4,317,113.64031277150303,87.99694189602447,113.73913043478261,87.92048929663608,115000.0,0.08695652173913043
남촌풍림아파트,39172.0,12033,3512,12027,3512,6,501,29.186404055514004,342.625284738041,29.20096449654943,342.45444191343967,200450.0,0.04988775255674732
남항유어선부두,35078.0,6018,1159,5957,1159,61,231,19.258889996676636,519.2407247627265,19.45610206479772,513.9775668679897,9765.573770491805,1.0240053718314588
남항유어선부두,35079.0,157,5052,146,5052,11,168,3217.834394904459,3.1076801266825016,3460.2739726027394,2.889944576405384,1327.2727272727273,7.534246575342466
납섬입구,90185.0,8,6,8,6,0,0,75.0,133.33333333333331,75.0,133.33333333333331,,0.0
납섬입구,90186.0,6,14,6,14,0,0,233.33333333333334,42.857142857142854,233.33333333333334,42.857142857142854,,0.0
내2리마을회관앞,44138.0,6,3,4,3,2,0,50.0,200.0,75.0,133.33333333333331,200.0,50.0
내2리마을회관앞,44152.0,61,14,61,14,0,2,22.950819672131146,435.71428571428567,22.950819672131146,435.71428571428567,,0.0
내3리다목적회관앞,44121.0,0,3,0,3,0,0,,0.0,,0.0,,
내3리마을회관,44154.0,17,0,16,0,1,0,0.0,,0.0,,1600.0,6.25
내3리마을회관,44155.0,0,16,0,16,0,0,,0.0,,0.0,,
내3리마을회관,44156.0,25,2,25,2,0,0,8.0,1250.0,8.0,1250.0,,0.0
내4리마을회관,44104.0,33,60,30,60,3,3,181.8181818181818,55.00000000000001,200.0,50.0,1000.0,10.0
내4리마을회관,44157.0,48,9,23,9,25,1,18.75,533.3333333333333,39.130434782608695,255.55555555555554,92.0,108.69565217391303
내5리마을회관,44128.0,19,0,18,0,1,0,0.0,,0.0,,1800.0,5.555555555555555
내5리마을회관,44158.0,1,0,1,0,0,0,0.0,,0.0,,,0.0
내7리마을회관,44118.0,0,12,0,12,0,0,,0.0,,0.0,,
